Company_ID,Branch_ID,Employee_ID,Product_ID,DATE,Product_Quantity,Price,Sales
C1,B-103,E-103,P-103,25-11-2020,1262,1500,1893000
C1,B-103,E-103,P-103,26-11-2020,1742,1500,2613000
C1,B-103,E-103,P-103,27-11-2020,1253,1500,1879500
C1,B-103,E-103,P-103,28-11-2020,1601,1500,2401500
C1,B-103,E-103,P-103,29-11-2020,1912,1500,2868000
C1,B-103,E-103,P-103,30-11-2020,1969,1500,2953500
C1,B-103,E-103,P-103,01-12-2020,1168,1500,1752000
C1,B-103,E-103,P-103,02-12-2020,1595,1500,2392500
C1,B-103,E-103,P-103,03-12-2020,1628,1500,2442000
C1,B-103,E-103,P-103,04-12-2020,1535,1500,2302500
C1,B-103,E-103,P-103,05-12-2020,1009,1500,1513500
C1,B-103,E-103,P-103,06-12-2020,1030,1500,1545000
C1,B-103,E-103,P-103,07-12-2020,1098,1500,1647000
C1,B-103,E-103,P-103,08-12-2020,1119,1500,1678500
C1,B-103,E-103,P-103,09-12-2020,1968,1500,2952000
C1,B-103,E-103,P-103,10-12-2020,1588,1500,2382000
C1,B-103,E-103,P-103,11-12-2020,1533,1500,2299500
C1,B-103,E-103,P-103,12-12-2020,1281,1500,1921500
C1,B-103,E-103,P-103,13-12-2020,1076,1500,1614000
C1,B-103,E-103,P-103,14-12-2020,1512,1500,2268000
C1,B-103,E-103,P-103,15-12-2020,1764,1500,2646000
C1,B-103,E-103,P-103,16-12-2020,1830,1500,2745000
C1,B-103,E-103,P-103,17-12-2020,1624,1500,2436000
C1,B-103,E-103,P-103,18-12-2020,1667,1500,2500500
C1,B-103,E-103,P-103,19-12-2020,1444,1500,2166000
C1,B-103,E-103,P-103,20-12-2020,1968,1500,2952000
C1,B-103,E-103,P-103,21-12-2020,1085,1500,1627500
C1,B-103,E-103,P-103,22-12-2020,1471,1500,2206500
C1,B-103,E-103,P-103,23-12-2020,1391,1500,2086500
C1,B-103,E-103,P-103,24-12-2020,1626,1500,2439000
C1,B-103,E-103,P-103,25-12-2020,1929,1500,2893500
C1,B-103,E-103,P-103,26-12-2020,1413,1500,2119500
C1,B-103,E-103,P-103,27-12-2020,1833,1500,2749500
C1,B-103,E-103,P-103,28-12-2020,1586,1500,2379000
C1,B-103,E-103,P-103,29-12-2020,1164,1500,1746000
C1,B-103,E-103,P-103,30-12-2020,1955,1500,2932500
C1,B-103,E-103,P-103,31-12-2020,1889,1500,2833500
C1,B-104,E-104,P-104,01-01-2020,1343,1500,2014500
C1,B-104,E-104,P-104,02-01-2020,1438,1500,2157000
C1,B-104,E-104,P-104,03-01-2020,1457,1500,2185500
C1,B-104,E-104,P-104,04-01-2020,1160,1500,1740000
C1,B-104,E-104,P-104,05-01-2020,1187,1500,1780500
C1,B-104,E-104,P-104,06-01-2020,1797,1500,2695500
C1,B-104,E-104,P-104,07-01-2020,1232,1500,1848000
C1,B-104,E-104,P-104,08-01-2020,1671,1500,2506500
C1,B-104,E-104,P-104,09-01-2020,1646,1500,2469000
C1,B-104,E-104,P-104,10-01-2020,1003,1500,1504500
C1,B-104,E-104,P-104,11-01-2020,1938,1500,2907000
C1,B-104,E-104,P-104,12-01-2020,1746,1500,2619000
C1,B-104,E-104,P-104,13-01-2020,1241,1500,1861500
C1,B-104,E-104,P-104,14-01-2020,1410,1500,2115000
C1,B-104,E-104,P-104,15-01-2020,1312,1500,1968000
C1,B-104,E-104,P-104,16-01-2020,1649,1500,2473500
C1,B-104,E-104,P-104,17-01-2020,1525,1500,2287500
C1,B-104,E-104,P-104,18-01-2020,1965,1500,2947500
C1,B-104,E-104,P-104,19-01-2020,1696,1500,2544000
C1,B-104,E-104,P-104,20-01-2020,1881,1500,2821500
C1,B-104,E-104,P-104,21-01-2020,1463,1500,2194500
C1,B-104,E-104,P-104,22-01-2020,1875,1500,2812500
C1,B-104,E-104,P-104,23-01-2020,1840,1500,2760000
C1,B-104,E-104,P-104,24-01-2020,1133,1500,1699500
C1,B-104,E-104,P-104,25-01-2020,1551,1500,2326500
C1,B-104,E-104,P-104,26-01-2020,1814,1500,2721000
C1,B-104,E-104,P-104,27-01-2020,1303,1500,1954500
C1,B-104,E-104,P-104,28-01-2020,1809,1500,2713500
C1,B-104,E-104,P-104,29-01-2020,1496,1500,2244000
C1,B-104,E-104,P-104,30-01-2020,1342,1500,2013000
C1,B-104,E-104,P-104,31-01-2020,1084,1500,1626000
C1,B-104,E-104,P-104,01-02-2020,1856,1500,2784000
C1,B-104,E-104,P-104,02-02-2020,1893,1500,2839500
C1,B-104,E-104,P-104,03-02-2020,1372,1500,2058000
C1,B-104,E-104,P-104,04-02-2020,1247,1500,1870500
C1,B-104,E-104,P-104,05-02-2020,1438,1500,2157000
C1,B-104,E-104,P-104,06-02-2020,1091,1500,1636500
C1,B-104,E-104,P-104,07-02-2020,1094,1500,1641000
C1,B-104,E-104,P-104,08-02-2020,1971,1500,2956500
C1,B-104,E-104,P-104,09-02-2020,1635,1500,2452500
C1,B-104,E-104,P-104,10-02-2020,1384,1500,2076000
C1,B-104,E-104,P-104,11-02-2020,1793,1500,2689500
C1,B-104,E-104,P-104,12-02-2020,1858,1500,2787000
C1,B-104,E-104,P-104,13-02-2020,1880,1500,2820000
C1,B-104,E-104,P-104,14-02-2020,1685,1500,2527500
C1,B-104,E-104,P-104,15-02-2020,1327,1500,1990500
C1,B-104,E-104,P-104,16-02-2020,1353,1500,2029500
C1,B-104,E-104,P-104,17-02-2020,1395,1500,2092500
C1,B-104,E-104,P-104,18-02-2020,1145,1500,1717500
C1,B-104,E-104,P-104,19-02-2020,1923,1500,2884500
C1,B-104,E-104,P-104,20-02-2020,1801,1500,2701500
C1,B-104,E-104,P-104,21-02-2020,1194,1500,1791000
C1,B-104,E-104,P-104,22-02-2020,1507,1500,2260500
C1,B-104,E-104,P-104,23-02-2020,1050,1500,1575000
C1,B-104,E-104,P-104,24-02-2020,1012,1500,1518000
C1,B-104,E-104,P-104,25-02-2020,1544,1500,2316000
C1,B-104,E-104,P-104,26-02-2020,1538,1500,2307000
C1,B-104,E-104,P-104,27-02-2020,1849,1500,2773500
C1,B-104,E-104,P-104,28-02-2020,1239,1500,1858500
C1,B-104,E-104,P-104,29-02-2020,1963,1500,2944500
C1,B-104,E-104,P-104,01-03-2020,1634,1500,2451000
C1,B-104,E-104,P-104,02-03-2020,1530,1500,2295000
C1,B-104,E-104,P-104,03-03-2020,1051,1500,1576500
C1,B-104,E-104,P-104,04-03-2020,1937,1500,2905500
C1,B-104,E-104,P-104,05-03-2020,1464,1500,2196000
C1,B-104,E-104,P-104,06-03-2020,1649,1500,2473500
C1,B-104,E-104,P-104,07-03-2020,1973,1500,2959500
C1,B-104,E-104,P-104,08-03-2020,1521,1500,2281500
C1,B-104,E-104,P-104,09-03-2020,1613,1500,2419500
C1,B-104,E-104,P-104,10-03-2020,1940,1500,2910000
C1,B-104,E-104,P-104,11-03-2020,1674,1500,2511000
C1,B-104,E-104,P-104,12-03-2020,1927,1500,2890500
C1,B-104,E-104,P-104,13-03-2020,1292,1500,1938000
C1,B-104,E-104,P-104,14-03-2020,1678,1500,2517000
C1,B-104,E-104,P-104,15-03-2020,1142,1500,1713000
C1,B-104,E-104,P-104,16-03-2020,2000,1500,3000000
C1,B-104,E-104,P-104,17-03-2020,1558,1500,2337000
C1,B-104,E-104,P-104,18-03-2020,1156,1500,1734000
C1,B-104,E-104,P-104,19-03-2020,1536,1500,2304000
C1,B-104,E-104,P-104,20-03-2020,1223,1500,1834500
C1,B-104,E-104,P-104,21-03-2020,1916,1500,2874000
C1,B-104,E-104,P-104,22-03-2020,1920,1500,2880000
C1,B-104,E-104,P-104,23-03-2020,1350,1500,2025000
C1,B-104,E-104,P-104,24-03-2020,1509,1500,2263500
C1,B-104,E-104,P-104,25-03-2020,1866,1500,2799000
C1,B-104,E-104,P-104,26-03-2020,1873,1500,2809500
C1,B-104,E-104,P-104,27-03-2020,1138,1500,1707000
C1,B-104,E-104,P-104,28-03-2020,1567,1500,2350500
C1,B-104,E-104,P-104,29-03-2020,1718,1500,2577000
C1,B-104,E-104,P-104,30-03-2020,1214,1500,1821000
C1,B-104,E-104,P-104,31-03-2020,1247,1500,1870500
C1,B-104,E-104,P-104,01-04-2020,1104,1500,1656000
C1,B-104,E-104,P-104,02-04-2020,1944,1500,2916000
C1,B-104,E-104,P-104,03-04-2020,1452,1500,2178000
C1,B-104,E-104,P-104,04-04-2020,1957,1500,2935500
C1,B-104,E-104,P-104,05-04-2020,1439,1500,2158500
C1,B-104,E-104,P-104,06-04-2020,1475,1500,2212500
C1,B-104,E-104,P-104,07-04-2020,1407,1500,2110500
C1,B-104,E-104,P-104,08-04-2020,1950,1500,2925000
C1,B-104,E-104,P-104,09-04-2020,1371,1500,2056500
C1,B-104,E-104,P-104,10-04-2020,1589,1500,2383500
C1,B-104,E-104,P-104,11-04-2020,1201,1500,1801500
C1,B-104,E-104,P-104,12-04-2020,1276,1500,1914000
C1,B-104,E-104,P-104,13-04-2020,1313,1500,1969500
C1,B-104,E-104,P-104,14-04-2020,1443,1500,2164500
C1,B-104,E-104,P-104,15-04-2020,1730,1500,2595000
C1,B-104,E-104,P-104,16-04-2020,1839,1500,2758500
C1,B-104,E-104,P-104,17-04-2020,1766,1500,2649000
C1,B-104,E-104,P-104,18-04-2020,1924,1500,2886000
C1,B-104,E-104,P-104,19-04-2020,1987,1500,2980500
C1,B-104,E-104,P-104,20-04-2020,1931,1500,2896500
C1,B-104,E-104,P-104,21-04-2020,1168,1500,1752000
C1,B-104,E-104,P-104,22-04-2020,1166,1500,1749000
C1,B-104,E-104,P-104,23-04-2020,1945,1500,2917500
C1,B-104,E-104,P-104,24-04-2020,1604,1500,2406000
C1,B-104,E-104,P-104,25-04-2020,1059,1500,1588500
C1,B-104,E-104,P-104,26-04-2020,1024,1500,1536000
C1,B-104,E-104,P-104,27-04-2020,1368,1500,2052000
C1,B-104,E-104,P-104,28-04-2020,1405,1500,2107500
C1,B-104,E-104,P-104,29-04-2020,1265,1500,1897500
C1,B-104,E-104,P-104,30-04-2020,1781,1500,2671500
C1,B-104,E-104,P-104,01-05-2020,1078,1500,1617000
C1,B-104,E-104,P-104,02-05-2020,1589,1500,2383500
C1,B-104,E-104,P-104,03-05-2020,1504,1500,2256000
C1,B-104,E-104,P-104,04-05-2020,1636,1500,2454000
C1,B-104,E-104,P-104,05-05-2020,1689,1500,2533500
C1,B-104,E-104,P-104,06-05-2020,1013,1500,1519500
C1,B-104,E-104,P-104,07-05-2020,1424,1500,2136000
C1,B-104,E-104,P-104,08-05-2020,1806,1500,2709000
C1,B-104,E-104,P-104,09-05-2020,1776,1500,2664000
C1,B-104,E-104,P-104,10-05-2020,1780,1500,2670000
C1,B-104,E-104,P-104,11-05-2020,1585,1500,2377500
C1,B-104,E-104,P-104,12-05-2020,1630,1500,2445000
C1,B-104,E-104,P-104,13-05-2020,1770,1500,2655000
C1,B-104,E-104,P-104,14-05-2020,1098,1500,1647000
C1,B-104,E-104,P-104,15-05-2020,1282,1500,1923000
C1,B-104,E-104,P-104,16-05-2020,1727,1500,2590500
C1,B-104,E-104,P-104,17-05-2020,1583,1500,2374500
C1,B-104,E-104,P-104,18-05-2020,1026,1500,1539000
C1,B-104,E-104,P-104,19-05-2020,1477,1500,2215500
C1,B-104,E-104,P-104,20-05-2020,1076,1500,1614000
C1,B-104,E-104,P-104,21-05-2020,1167,1500,1750500
C1,B-104,E-104,P-104,22-05-2020,1472,1500,2208000
C1,B-104,E-104,P-104,23-05-2020,1274,1500,1911000
C1,B-104,E-104,P-104,24-05-2020,1865,1500,2797500
C1,B-104,E-104,P-104,25-05-2020,1708,1500,2562000
C1,B-104,E-104,P-104,26-05-2020,1312,1500,1968000
C1,B-104,E-104,P-104,27-05-2020,1549,1500,2323500
C1,B-104,E-104,P-104,28-05-2020,1106,1500,1659000
C1,B-104,E-104,P-104,29-05-2020,1145,1500,1717500
C1,B-104,E-104,P-104,30-05-2020,1546,1500,2319000
C1,B-104,E-104,P-104,31-05-2020,1333,1500,1999500
C1,B-104,E-104,P-104,01-06-2020,1310,1500,1965000
C1,B-104,E-104,P-104,02-06-2020,1066,1500,1599000
C1,B-104,E-104,P-104,03-06-2020,1172,1500,1758000
C1,B-104,E-104,P-104,04-06-2020,1558,1500,2337000
C1,B-104,E-104,P-104,05-06-2020,1931,1500,2896500
C1,B-104,E-104,P-104,06-06-2020,1794,1500,2691000
C1,B-104,E-104,P-104,07-06-2020,1862,1500,2793000
C1,B-104,E-104,P-104,08-06-2020,1533,1500,2299500
C1,B-104,E-104,P-104,09-06-2020,1947,1500,2920500
C1,B-104,E-104,P-104,10-06-2020,1650,1500,2475000
C1,B-104,E-104,P-104,11-06-2020,1574,1500,2361000
C1,B-104,E-104,P-104,12-06-2020,1374,1500,2061000
C1,B-104,E-104,P-104,13-06-2020,1672,1500,2508000
C1,B-104,E-104,P-104,14-06-2020,1984,1500,2976000
C1,B-104,E-104,P-104,15-06-2020,1972,1500,2958000
C1,B-104,E-104,P-104,16-06-2020,1175,1500,1762500
C1,B-104,E-104,P-104,17-06-2020,1817,1500,2725500
C1,B-104,E-104,P-104,18-06-2020,1530,1500,2295000
C1,B-104,E-104,P-104,19-06-2020,1858,1500,2787000
C1,B-104,E-104,P-104,20-06-2020,1358,1500,2037000
C1,B-104,E-104,P-104,21-06-2020,1907,1500,2860500
C1,B-104,E-104,P-104,22-06-2020,1054,1500,1581000
C1,B-104,E-104,P-104,23-06-2020,1897,1500,2845500
C1,B-104,E-104,P-104,24-06-2020,1048,1500,1572000
C1,B-104,E-104,P-104,25-06-2020,1374,1500,2061000
C1,B-104,E-104,P-104,26-06-2020,1047,1500,1570500
C1,B-104,E-104,P-104,27-06-2020,1563,1500,2344500
C1,B-104,E-104,P-104,28-06-2020,1754,1500,2631000
C1,B-104,E-104,P-104,29-06-2020,1060,1500,1590000
C1,B-104,E-104,P-104,30-06-2020,1448,1500,2172000
C1,B-104,E-104,P-104,01-07-2020,1590,1500,2385000
C1,B-104,E-104,P-104,02-07-2020,1861,1500,2791500
C1,B-104,E-104,P-104,03-07-2020,1368,1500,2052000
C1,B-104,E-104,P-104,04-07-2020,1975,1500,2962500
C1,B-104,E-104,P-104,05-07-2020,1215,1500,1822500
C1,B-104,E-104,P-104,06-07-2020,1711,1500,2566500
C1,B-104,E-104,P-104,07-07-2020,1042,1500,1563000
C1,B-104,E-104,P-104,08-07-2020,1674,1500,2511000
C1,B-104,E-104,P-104,09-07-2020,1134,1500,1701000
C1,B-104,E-104,P-104,10-07-2020,1063,1500,1594500
C1,B-104,E-104,P-104,11-07-2020,1392,1500,2088000
C1,B-104,E-104,P-104,12-07-2020,1719,1500,2578500
C1,B-104,E-104,P-104,13-07-2020,1422,1500,2133000
C1,B-104,E-104,P-104,14-07-2020,1796,1500,2694000
C1,B-104,E-104,P-104,15-07-2020,1777,1500,2665500
C1,B-104,E-104,P-104,16-07-2020,1321,1500,1981500
C1,B-104,E-104,P-104,17-07-2020,1624,1500,2436000
C1,B-104,E-104,P-104,18-07-2020,1581,1500,2371500
C1,B-104,E-104,P-104,19-07-2020,1370,1500,2055000
C1,B-104,E-104,P-104,20-07-2020,1863,1500,2794500
C1,B-104,E-104,P-104,21-07-2020,1844,1500,2766000
C1,B-104,E-104,P-104,22-07-2020,1112,1500,1668000
C1,B-104,E-104,P-104,23-07-2020,1514,1500,2271000
C1,B-104,E-104,P-104,24-07-2020,1007,1500,1510500
C1,B-104,E-104,P-104,25-07-2020,1941,1500,2911500
C1,B-104,E-104,P-104,26-07-2020,1160,1500,1740000
C1,B-104,E-104,P-104,27-07-2020,1482,1500,2223000
C1,B-104,E-104,P-104,28-07-2020,1577,1500,2365500
C1,B-104,E-104,P-104,29-07-2020,1881,1500,2821500
C1,B-104,E-104,P-104,30-07-2020,1383,1500,2074500
C1,B-104,E-104,P-104,31-07-2020,1076,1500,1614000
C1,B-104,E-104,P-104,01-08-2020,1470,1500,2205000
C1,B-104,E-104,P-104,02-08-2020,1870,1500,2805000
C1,B-104,E-104,P-104,03-08-2020,1342,1500,2013000
C1,B-104,E-104,P-104,04-08-2020,1322,1500,1983000
C1,B-104,E-104,P-104,05-08-2020,1735,1500,2602500
C1,B-104,E-104,P-104,06-08-2020,1154,1500,1731000
C1,B-104,E-104,P-104,07-08-2020,1621,1500,2431500
C1,B-104,E-104,P-104,08-08-2020,1423,1500,2134500
C1,B-104,E-104,P-104,09-08-2020,1203,1500,1804500
C1,B-104,E-104,P-104,10-08-2020,1278,1500,1917000
C1,B-104,E-104,P-104,11-08-2020,1292,1500,1938000
C1,B-104,E-104,P-104,12-08-2020,1289,1500,1933500
C1,B-104,E-104,P-104,13-08-2020,1750,1500,2625000
C1,B-104,E-104,P-104,14-08-2020,1121,1500,1681500
C1,B-104,E-104,P-104,15-08-2020,1236,1500,1854000
C1,B-104,E-104,P-104,16-08-2020,1187,1500,1780500
C1,B-104,E-104,P-104,17-08-2020,1331,1500,1996500
C1,B-104,E-104,P-104,18-08-2020,1307,1500,1960500
C1,B-104,E-104,P-104,19-08-2020,1970,1500,2955000
C1,B-104,E-104,P-104,20-08-2020,1490,1500,2235000
C1,B-104,E-104,P-104,21-08-2020,1459,1500,2188500
C1,B-104,E-104,P-104,22-08-2020,1388,1500,2082000
C1,B-104,E-104,P-104,23-08-2020,1711,1500,2566500
C1,B-104,E-104,P-104,24-08-2020,1075,1500,1612500
C1,B-104,E-104,P-104,25-08-2020,1635,1500,2452500
C1,B-104,E-104,P-104,26-08-2020,1778,1500,2667000
C1,B-104,E-104,P-104,27-08-2020,1390,1500,2085000
C1,B-104,E-104,P-104,28-08-2020,1668,1500,2502000
C1,B-104,E-104,P-104,29-08-2020,1594,1500,2391000
C1,B-104,E-104,P-104,30-08-2020,1577,1500,2365500
C1,B-104,E-104,P-104,31-08-2020,1184,1500,1776000
C1,B-104,E-104,P-104,01-09-2020,1272,1500,1908000
C1,B-104,E-104,P-104,02-09-2020,1913,1500,2869500
C1,B-104,E-104,P-104,03-09-2020,1275,1500,1912500
C1,B-104,E-104,P-104,04-09-2020,1947,1500,2920500
C1,B-104,E-104,P-104,05-09-2020,1938,1500,2907000
C1,B-104,E-104,P-104,06-09-2020,1634,1500,2451000
C1,B-104,E-104,P-104,07-09-2020,1809,1500,2713500
C1,B-104,E-104,P-104,08-09-2020,1583,1500,2374500
C1,B-104,E-104,P-104,09-09-2020,1249,1500,1873500
C1,B-104,E-104,P-104,10-09-2020,1099,1500,1648500
C1,B-104,E-104,P-104,11-09-2020,1620,1500,2430000
C1,B-104,E-104,P-104,12-09-2020,1053,1500,1579500
C1,B-104,E-104,P-104,13-09-2020,1330,1500,1995000
C1,B-104,E-104,P-104,14-09-2020,1106,1500,1659000
C1,B-104,E-104,P-104,15-09-2020,1147,1500,1720500
C1,B-104,E-104,P-104,16-09-2020,1141,1500,1711500
C1,B-104,E-104,P-104,17-09-2020,1625,1500,2437500
C1,B-104,E-104,P-104,18-09-2020,1819,1500,2728500
C1,B-104,E-104,P-104,19-09-2020,1677,1500,2515500
C1,B-104,E-104,P-104,20-09-2020,1582,1500,2373000
C1,B-104,E-104,P-104,21-09-2020,1431,1500,2146500
C1,B-104,E-104,P-104,22-09-2020,1629,1500,2443500
C1,B-104,E-104,P-104,23-09-2020,1575,1500,2362500
C1,B-104,E-104,P-104,24-09-2020,1437,1500,2155500
C1,B-104,E-104,P-104,25-09-2020,1953,1500,2929500
C1,B-104,E-104,P-104,26-09-2020,1293,1500,1939500
C1,B-104,E-104,P-104,27-09-2020,1714,1500,2571000
C1,B-104,E-104,P-104,28-09-2020,1830,1500,2745000
C1,B-104,E-104,P-104,29-09-2020,1622,1500,2433000
C1,B-104,E-104,P-104,30-09-2020,1228,1500,1842000
C1,B-104,E-104,P-104,01-10-2020,1347,1500,2020500
C1,B-104,E-104,P-104,02-10-2020,1296,1500,1944000
C1,B-104,E-104,P-104,03-10-2020,1611,1500,2416500
C1,B-104,E-104,P-104,04-10-2020,1794,1500,2691000
C1,B-104,E-104,P-104,05-10-2020,1760,1500,2640000
C1,B-104,E-104,P-104,06-10-2020,1019,1500,1528500
C1,B-104,E-104,P-104,07-10-2020,1701,1500,2551500
C1,B-104,E-104,P-104,08-10-2020,1776,1500,2664000
C1,B-104,E-104,P-104,09-10-2020,1787,1500,2680500
C1,B-104,E-104,P-104,10-10-2020,1193,1500,1789500
C1,B-104,E-104,P-104,11-10-2020,1163,1500,1744500
C1,B-104,E-104,P-104,12-10-2020,1046,1500,1569000
C1,B-104,E-104,P-104,13-10-2020,1681,1500,2521500
C1,B-104,E-104,P-104,14-10-2020,1563,1500,2344500
C1,B-104,E-104,P-104,15-10-2020,1899,1500,2848500
C1,B-104,E-104,P-104,16-10-2020,1539,1500,2308500
C1,B-104,E-104,P-104,17-10-2020,1877,1500,2815500
C1,B-104,E-104,P-104,18-10-2020,1998,1500,2997000
C1,B-104,E-104,P-104,19-10-2020,1843,1500,2764500
C1,B-104,E-104,P-104,20-10-2020,1280,1500,1920000
C1,B-104,E-104,P-104,21-10-2020,1923,1500,2884500
C1,B-104,E-104,P-104,22-10-2020,1566,1500,2349000
C1,B-104,E-104,P-104,23-10-2020,1563,1500,2344500
C1,B-104,E-104,P-104,24-10-2020,1199,1500,1798500
C1,B-104,E-104,P-104,25-10-2020,1205,1500,1807500
C1,B-104,E-104,P-104,26-10-2020,1180,1500,1770000
C1,B-104,E-104,P-104,27-10-2020,1062,1500,1593000
C1,B-104,E-104,P-104,28-10-2020,1835,1500,2752500
C1,B-104,E-104,P-104,29-10-2020,1130,1500,1695000
C1,B-104,E-104,P-104,30-10-2020,1336,1500,2004000
C1,B-104,E-104,P-104,31-10-2020,1021,1500,1531500
C1,B-104,E-104,P-104,01-11-2020,1852,1500,2778000
C1,B-104,E-104,P-104,02-11-2020,1119,1500,1678500
C1,B-104,E-104,P-104,03-11-2020,1859,1500,2788500
C1,B-104,E-104,P-104,04-11-2020,1087,1500,1630500
C1,B-104,E-104,P-104,05-11-2020,1507,1500,2260500
C1,B-104,E-104,P-104,06-11-2020,1094,1500,1641000
C1,B-104,E-104,P-104,07-11-2020,1858,1500,2787000
C1,B-104,E-104,P-104,08-11-2020,1410,1500,2115000
C1,B-104,E-104,P-104,09-11-2020,1799,1500,2698500
C1,B-104,E-104,P-104,10-11-2020,1151,1500,1726500
C1,B-104,E-104,P-104,11-11-2020,1271,1500,1906500
C1,B-104,E-104,P-104,12-11-2020,1258,1500,1887000
C1,B-104,E-104,P-104,13-11-2020,1061,1500,1591500
C1,B-104,E-104,P-104,14-11-2020,1748,1500,2622000
C1,B-104,E-104,P-104,15-11-2020,1490,1500,2235000
C1,B-104,E-104,P-104,16-11-2020,1466,1500,2199000
C1,B-104,E-104,P-104,17-11-2020,1201,1500,1801500
C1,B-104,E-104,P-104,18-11-2020,1063,1500,1594500
C1,B-104,E-104,P-104,19-11-2020,1562,1500,2343000
C1,B-104,E-104,P-104,20-11-2020,1428,1500,2142000
C1,B-104,E-104,P-104,21-11-2020,1586,1500,2379000
C1,B-104,E-104,P-104,22-11-2020,1148,1500,1722000
C1,B-104,E-104,P-104,23-11-2020,1364,1500,2046000
C1,B-104,E-104,P-104,24-11-2020,1568,1500,2352000
C1,B-104,E-104,P-104,25-11-2020,1864,1500,2796000
C1,B-104,E-104,P-104,26-11-2020,1080,1500,1620000
C1,B-104,E-104,P-104,27-11-2020,1983,1500,2974500
C1,B-104,E-104,P-104,28-11-2020,1490,1500,2235000
C1,B-104,E-104,P-104,29-11-2020,1603,1500,2404500
C1,B-104,E-104,P-104,30-11-2020,1674,1500,2511000
C1,B-104,E-104,P-104,01-12-2020,1227,1500,1840500
C1,B-104,E-104,P-104,02-12-2020,1544,1500,2316000
C1,B-104,E-104,P-104,03-12-2020,1724,1500,2586000
C1,B-104,E-104,P-104,04-12-2020,1153,1500,1729500
C1,B-104,E-104,P-104,05-12-2020,1871,1500,2806500
C1,B-104,E-104,P-104,06-12-2020,1147,1500,1720500
C1,B-104,E-104,P-104,07-12-2020,1134,1500,1701000
C1,B-104,E-104,P-104,08-12-2020,1874,1500,2811000
C1,B-104,E-104,P-104,09-12-2020,1713,1500,2569500
C1,B-104,E-104,P-104,10-12-2020,1004,1500,1506000
C1,B-104,E-104,P-104,11-12-2020,1844,1500,2766000
C1,B-104,E-104,P-104,12-12-2020,1329,1500,1993500
C1,B-104,E-104,P-104,13-12-2020,1027,1500,1540500
C1,B-104,E-104,P-104,14-12-2020,1324,1500,1986000
C1,B-104,E-104,P-104,15-12-2020,1125,1500,1687500
C1,B-104,E-104,P-104,16-12-2020,1689,1500,2533500
C1,B-104,E-104,P-104,17-12-2020,1289,1500,1933500
C1,B-104,E-104,P-104,18-12-2020,1235,1500,1852500
C1,B-104,E-104,P-104,19-12-2020,1937,1500,2905500
C1,B-104,E-104,P-104,20-12-2020,1562,1500,2343000
C1,B-104,E-104,P-104,21-12-2020,1349,1500,2023500
C1,B-104,E-104,P-104,22-12-2020,1856,1500,2784000
C1,B-104,E-104,P-104,23-12-2020,1916,1500,2874000
C1,B-104,E-104,P-104,24-12-2020,2000,1500,3000000
C1,B-104,E-104,P-104,25-12-2020,1355,1500,2032500
C1,B-104,E-104,P-104,26-12-2020,1911,1500,2866500
C1,B-104,E-104,P-104,27-12-2020,1761,1500,2641500
C1,B-104,E-104,P-104,28-12-2020,1543,1500,2314500
C1,B-104,E-104,P-104,29-12-2020,1828,1500,2742000
C1,B-104,E-104,P-104,30-12-2020,1348,1500,2022000
C1,B-104,E-104,P-104,31-12-2020,1678,1500,2517000
C1,B-105,E-105,P-104,01-01-2020,1700,1500,2550000
C1,B-105,E-105,P-105,02-01-2020,1233,1500,1849500
C1,B-105,E-105,P-105,03-01-2020,1141,1500,1711500
C1,B-105,E-105,P-105,04-01-2020,1904,1500,2856000
C1,B-105,E-105,P-105,05-01-2020,1391,1500,2086500
C1,B-105,E-105,P-105,06-01-2020,1291,1500,1936500
C1,B-105,E-105,P-105,07-01-2020,1365,1500,2047500
C1,B-105,E-105,P-105,08-01-2020,1001,1500,1501500
C1,B-105,E-105,P-105,09-01-2020,1766,1500,2649000
C1,B-105,E-105,P-105,10-01-2020,1057,1500,1585500
C1,B-105,E-105,P-105,11-01-2020,1646,1500,2469000
C1,B-105,E-105,P-105,12-01-2020,1765,1500,2647500
C1,B-105,E-105,P-105,13-01-2020,1273,1500,1909500
C1,B-105,E-105,P-105,14-01-2020,1482,1500,2223000
C1,B-105,E-105,P-105,15-01-2020,1331,1500,1996500
C1,B-105,E-105,P-105,16-01-2020,1046,1500,1569000
C1,B-105,E-105,P-105,17-01-2020,1021,1500,1531500
C1,B-105,E-105,P-105,18-01-2020,1770,1500,2655000
C1,B-105,E-105,P-105,19-01-2020,1040,1500,1560000
C1,B-105,E-105,P-105,20-01-2020,1804,1500,2706000
C1,B-105,E-105,P-105,21-01-2020,1298,1500,1947000
C1,B-105,E-105,P-105,22-01-2020,1355,1500,2032500
C1,B-105,E-105,P-105,23-01-2020,1787,1500,2680500
C1,B-105,E-105,P-105,24-01-2020,1947,1500,2920500
C1,B-105,E-105,P-105,25-01-2020,1548,1500,2322000
C1,B-105,E-105,P-105,26-01-2020,1734,1500,2601000
C1,B-105,E-105,P-105,27-01-2020,1538,1500,2307000
C1,B-105,E-105,P-105,28-01-2020,1329,1500,1993500
C1,B-105,E-105,P-105,29-01-2020,1257,1500,1885500
C1,B-105,E-105,P-105,30-01-2020,1691,1500,2536500
C1,B-105,E-105,P-105,31-01-2020,1899,1500,2848500
C1,B-105,E-105,P-105,01-02-2020,1379,1500,2068500
C1,B-105,E-105,P-105,02-02-2020,1966,1500,2949000
